"ProcedureName","CallerModule","LineNumber","LineText"
"EnsureLongField","modBasicModuleSchema","906","If Not EnsureLongField(db, ""ord_order_line"", ""line_no"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","907","If Not EnsureLongField(db, ""ord_order_line"", ""article_id"", 0, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","908","If Not EnsureTextField(db, ""ord_order_line"", ""article_no"", 50, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","909","If Not EnsureTextField(db, ""ord_order_line"", ""line_type_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureLongTextField","modBasicModuleSchema","910","If Not EnsureLongTextField(db, ""ord_order_line"", ""description_text"") Then GoTo ErrorHandler"
"EnsureDoubleField","modBasicModuleSchema","911","If Not EnsureDoubleField(db, ""ord_order_line"", ""quantity"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","912","If Not EnsureTextField(db, ""ord_order_line"", ""unit_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","913","If Not EnsureCurrencyField(db, ""ord_order_line"", ""unit_price"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","914","If Not EnsureTextField(db, ""ord_order_line"", ""discount_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","915","If Not EnsureCurrencyField(db, ""ord_order_line"", ""discount_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","916","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_discount_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","917","If Not EnsureTextField(db, ""ord_order_line"", ""surcharge_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","918","If Not EnsureCurrencyField(db, ""ord_order_line"", ""surcharge_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","919","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_surcharge_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","920","If Not EnsureTextField(db, ""ord_order_line"", ""vat_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureDoubleField","modBasicModuleSchema","921","If Not EnsureDoubleField(db, ""ord_order_line"", ""vat_rate"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","922","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_base_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","923","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_net_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","924","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_vat_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","925","If Not EnsureCurrencyField(db, ""ord_order_line"", ""line_gross_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","926","If Not EnsureLongField(db, ""ord_order_line"", ""sort_order"", 0, False) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","927","If Not EnsureDateField(db, ""ord_order_line"", ""created_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","928","If Not EnsureTextField(db, ""ord_order_line"", ""created_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","929","If Not EnsureDateField(db, ""ord_order_line"", ""updated_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","930","If Not EnsureTextField(db, ""ord_order_line"", ""updated_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureOrderLineSchema","modBasicModuleSchema","932","EnsureOrderLineSchema = True"
"EnsureOrderLineSchema","modBasicModuleSchema","936","EnsureOrderLineSchema = False"
"EnsureTextField","modBasicModuleSchema","942","If Not EnsureTextField(db, ""tmp_order"", ""session_id"", 100, vbNullString, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","943","If Not EnsureLongField(db, ""tmp_order"", ""order_id"", 0, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","944","If Not EnsureTextField(db, ""tmp_order"", ""order_no"", 50, vbNullString, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","945","If Not EnsureLongField(db, ""tmp_order"", ""customer_address_id"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","946","If Not EnsureLongField(db, ""tmp_order"", ""invoice_address_id"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","947","If Not EnsureLongField(db, ""tmp_order"", ""delivery_address_id"", 0, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","948","If Not EnsureTextField(db, ""tmp_order"", ""customer_name"", 150, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","949","If Not EnsureTextField(db, ""tmp_order"", ""order_type_code"", 30, ""SO"", True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","950","If Not EnsureTextField(db, ""tmp_order"", ""order_status_code"", 30, ""DRAFT"", True) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","951","If Not EnsureDateField(db, ""tmp_order"", ""order_date"", Date, True) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","952","If Not EnsureDateField(db, ""tmp_order"", ""delivery_date"", 0, False) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","953","If Not EnsureDateField(db, ""tmp_order"", ""valid_until"", 0, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","954","If Not EnsureTextField(db, ""tmp_order"", ""reference_text"", 150, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","955","If Not EnsureTextField(db, ""tmp_order"", ""external_reference"", 150, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","956","If Not EnsureTextField(db, ""tmp_order"", ""language_code"", 10, ""en-US"", True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","957","If Not EnsureTextField(db, ""tmp_order"", ""currency_code"", 10, ""CHF"", True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","958","If Not EnsureTextField(db, ""tmp_order"", ""payment_term_code"", 50, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","959","If Not EnsureTextField(db, ""tmp_order"", ""vat_mode"", 20, ""EXCLUSIVE"", True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","960","If Not EnsureTextField(db, ""tmp_order"", ""vat_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureDoubleField","modBasicModuleSchema","961","If Not EnsureDoubleField(db, ""tmp_order"", ""vat_rate"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","962","If Not EnsureTextField(db, ""tmp_order"", ""header_discount_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","963","If Not EnsureCurrencyField(db, ""tmp_order"", ""header_discount_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","964","If Not EnsureCurrencyField(db, ""tmp_order"", ""header_discount_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","965","If Not EnsureTextField(db, ""tmp_order"", ""header_surcharge_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","966","If Not EnsureCurrencyField(db, ""tmp_order"", ""header_surcharge_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","967","If Not EnsureCurrencyField(db, ""tmp_order"", ""header_surcharge_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","968","If Not EnsureCurrencyField(db, ""tmp_order"", ""subtotal_net_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","969","If Not EnsureCurrencyField(db, ""tmp_order"", ""net_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","970","If Not EnsureCurrencyField(db, ""tmp_order"", ""vat_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","971","If Not EnsureCurrencyField(db, ""tmp_order"", ""gross_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureLongTextField","modBasicModuleSchema","972","If Not EnsureLongTextField(db, ""tmp_order"", ""notes_text"") Then GoTo ErrorHandler"
"EnsureLongTextField","modBasicModuleSchema","973","If Not EnsureLongTextField(db, ""tmp_order"", ""internal_notes_text"") Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","974","If Not EnsureLongField(db, ""tmp_order"", ""result_document_id"", 0, False) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","975","If Not EnsureDateField(db, ""tmp_order"", ""created_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","976","If Not EnsureTextField(db, ""tmp_order"", ""created_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","977","If Not EnsureDateField(db, ""tmp_order"", ""updated_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","978","If Not EnsureTextField(db, ""tmp_order"", ""updated_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureTemporaryOrderHeaderSchema","modBasicModuleSchema","980","EnsureTemporaryOrderHeaderSchema = True"
"EnsureTemporaryOrderHeaderSchema","modBasicModuleSchema","984","EnsureTemporaryOrderHeaderSchema = False"
"EnsureLongField","modBasicModuleSchema","990","If Not EnsureLongField(db, ""tmp_order_line"", ""order_line_id"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","991","If Not EnsureLongField(db, ""tmp_order_line"", ""order_id"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","992","If Not EnsureLongField(db, ""tmp_order_line"", ""tmp_order_id"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","993","If Not EnsureLongField(db, ""tmp_order_line"", ""line_no"", 0, False) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","994","If Not EnsureLongField(db, ""tmp_order_line"", ""article_id"", 0, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","995","If Not EnsureTextField(db, ""tmp_order_line"", ""article_no"", 50, vbNullString, False) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","996","If Not EnsureTextField(db, ""tmp_order_line"", ""line_type_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureLongTextField","modBasicModuleSchema","997","If Not EnsureLongTextField(db, ""tmp_order_line"", ""description_text"") Then GoTo ErrorHandler"
"EnsureDoubleField","modBasicModuleSchema","998","If Not EnsureDoubleField(db, ""tmp_order_line"", ""quantity"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","999","If Not EnsureTextField(db, ""tmp_order_line"", ""unit_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1000","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""unit_price"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","1001","If Not EnsureTextField(db, ""tmp_order_line"", ""discount_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1002","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""discount_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1003","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_discount_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","1004","If Not EnsureTextField(db, ""tmp_order_line"", ""surcharge_type"", 20, ""NONE"", True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1005","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""surcharge_value"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1006","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_surcharge_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","1007","If Not EnsureTextField(db, ""tmp_order_line"", ""vat_code"", 30, vbNullString, False) Then GoTo ErrorHandler"
"EnsureDoubleField","modBasicModuleSchema","1008","If Not EnsureDoubleField(db, ""tmp_order_line"", ""vat_rate"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1009","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_base_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1010","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_net_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1011","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_vat_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureCurrencyField","modBasicModuleSchema","1012","If Not EnsureCurrencyField(db, ""tmp_order_line"", ""line_gross_amount"", 0, True) Then GoTo ErrorHandler"
"EnsureLongField","modBasicModuleSchema","1013","If Not EnsureLongField(db, ""tmp_order_line"", ""sort_order"", 0, False) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","1014","If Not EnsureDateField(db, ""tmp_order_line"", ""created_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","1015","If Not EnsureTextField(db, ""tmp_order_line"", ""created_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureDateField","modBasicModuleSchema","1016","If Not EnsureDateField(db, ""tmp_order_line"", ""updated_at"", Now(), True) Then GoTo ErrorHandler"
"EnsureTextField","modBasicModuleSchema","1017","If Not EnsureTextField(db, ""tmp_order_line"", ""updated_by"", 50, ""SYSTEM"", True) Then GoTo ErrorHandler"
"EnsureTemporaryOrderLineSchema","modBasicModuleSchema","1019","EnsureTemporaryOrderLineSchema = True"
"EnsureTemporaryOrderLineSchema","modBasicModuleSchema","1023","EnsureTemporaryOrderLineSchema = False"
"VerifyRequiredOrderFields","modBasicModuleSchema","1029","VerifyRequiredOrderFields = False"
"EnsureRequiredFieldExists","modBasicModuleSchema","1031","If Not EnsureRequiredFieldExists(db, ""ord_order"", ""customer_address_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1032","If Not EnsureRequiredFieldExists(db, ""ord_order"", ""invoice_address_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1033","If Not EnsureRequiredFieldExists(db, ""ord_order"", ""delivery_address_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1034","If Not EnsureRequiredFieldExists(db, ""ord_order"", ""vat_code"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1035","If Not EnsureRequiredFieldExists(db, ""ord_order"", ""vat_rate"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1036","If Not EnsureRequiredFieldExists(db, ""ord_order_line"", ""article_no"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1037","If Not EnsureRequiredFieldExists(db, ""ord_order_line"", ""vat_rate"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1038","If Not EnsureRequiredFieldExists(db, ""tmp_order"", ""session_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1039","If Not EnsureRequiredFieldExists(db, ""tmp_order"", ""order_no"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1040","If Not EnsureRequiredFieldExists(db, ""tmp_order_line"", ""tmp_order_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1041","If Not EnsureRequiredFieldExists(db, ""tmp_order_line"", ""order_line_id"") Then Exit Function"
"EnsureRequiredFieldExists","modBasicModuleSchema","1042","If Not EnsureRequiredFieldExists(db, ""tmp_order_line"", ""vat_rate"") Then Exit Function"
"VerifyRequiredOrderFields","modBasicModuleSchema","1044","VerifyRequiredOrderFields = True"
"VerifyRequiredOrderFields","modBasicModuleSchema","1048","VerifyRequiredOrderFields = False"
"CleanupLegacyOrderSchema","modBasicModuleSchema","1054","CleanupLegacyOrderSchema = False"
"DropFieldIfExists","modBasicModuleSchema","1056","DropFieldIfExists db, ""ord_order"", ""address_id"""
"DropFieldIfExists","modBasicModuleSchema","1057","DropFieldIfExists db, ""ord_order"", ""subtotal_amount"""
"DropFieldIfExists","modBasicModuleSchema","1058","DropFieldIfExists db, ""ord_order"", ""total_amount"""
"DropFieldIfExists","modBasicModuleSchema","1059","DropFieldIfExists db, ""ord_order"", ""tenant_code"""
"DropFieldIfExists","modBasicModuleSchema","1061","DropFieldIfExists db, ""ord_order_line"", ""line_description"""
"DropFieldIfExists","modBasicModuleSchema","1062","DropFieldIfExists db, ""ord_order_line"", ""line_total_net"""
"DropFieldIfExists","modBasicModuleSchema","1063","DropFieldIfExists db, ""ord_order_line"", ""line_total_vat"""
"DropFieldIfExists","modBasicModuleSchema","1064","DropFieldIfExists db, ""ord_order_line"", ""line_total_gross"""
"CleanupLegacyOrderSchema","modBasicModuleSchema","1066","CleanupLegacyOrderSchema = True"
"CleanupLegacyOrderSchema","modBasicModuleSchema","1070","CleanupLegacyOrderSchema = False"
"EnsureIndexWhenFieldExists","modBasicModuleSchema","1076","EnsureIndexWhenFieldExists db, ""ord_order"", ""order_no"", ""ux_ord_order_order_no"", _"
